xlong,ylat
-99.61733,33.71727
-99.67437,33.73968
-99.67867,33.71034
-99.58356,33.75465
-99.68594,33.72221
-99.5798,33.74649
-99.6825,33.69099
-99.65553,33.72038
-99.64729,33.72476
-99.59904,33.7552
-99.63425,33.74226
-99.67262,33.77126
-99.6432,33.7407
-99.64565,33.76245
-99.68021,33.74118
-99.66258,33.75724
-99.68177,33.75714
-99.68827,33.69899
-99.65376,33.78228
-99.66029,33.741
-99.615,33.73904
-99.64997,33.71769
-99.68993,33.68901
-99.63376,33.72066
-99.63008,33.76212
-99.67417,33.71283
-99.63186,33.75214
-99.68208,33.77118
-99.62365,33.75602
-99.65216,33.7426
-99.67376,33.75703
-99.65951,33.78951
-99.62064,33.74231
-99.67045,33.71756
-99.66948,33.72648
-99.68481,33.70332
-99.62307,33.72141
-99.65852,33.77092
-99.61682,33.72872
-99.64687,33.73537
-99.62377,33.7377
-99.68647,33.75934
-99.65633,33.75588
-99.60371,33.75237
-99.66473,33.78939
-102.09302,34.79378
-102.0298,34.79233
-102.0252,34.7807
-102.06793,34.79342
-102.06433,34.79271
-102.03282,34.79243
-102.01128,34.7805
-102.08254,34.7831
-102.03593,34.79273
-102.02542,34.77038
-102.02166,34.78054
-102.02097,34.79136
-102.05061,34.79267
-102.01435,34.79125
-102.02163,34.76023
-102.01414,34.7604
-102.06347,34.77658
-102.0426,34.79297
-102.03908,34.79293
-102.08579,34.80374
-102.07151,34.7935
-102.01777,34.75103
-102.06937,34.76539
-102.06091,34.7922
-102.01794,34.76008
-102.0754,34.78354
-102.09115,34.76194
-102.08603,34.78338
-102.01074,34.7705
-102.08934,34.80389
-102.0752,34.79348
-102.09443,34.76236
-102.09744,34.76275
-102.01801,34.78048
-102.01114,34.79113
-102.05431,34.79254
-102.02177,34.77036
-102.09645,34.80421
-102.04639,34.79298
-102.08226,34.80397
-102.01456,34.77021
-102.02515,34.751
-102.01437,34.78056
-102.07271,34.76576
-102.07885,34.79345
-102.07002,34.77689
-102.01041,34.76047
-102.07899,34.78364
-102.08243,34.79342
-102.0929,34.80414
-102.08437,34.76146
-102.08949,34.79348
-102.06621,34.76501
-102.01038,34.75087
-102.08593,34.7934
-102.07607,34.76614
-102.07941,34.76654
-102.06669,34.77671
-102.02139,34.75103
-102.01769,34.79129
-102.05785,34.79251
-102.02517,34.76059
-102.08781,34.76175
-102.07208,34.78331
-102.02433,34.79133
-102.0141,34.75092
-102.01821,34.77012
-102.06303,34.76479
-98.61111,31.71777
-98.5327,31.62197
-98.5813,31.59966
-98.5657,31.60395
-98.52692,31.54833
-98.53883,31.61248
-98.59292,31.64633
-98.56851,31.61048
-98.58302,31.62263
-98.60872,31.69727
-98.5994,31.64191
-98.57682,31.624
-98.59863,31.70815
-98.60832,31.64712
-98.52414,31.5629
-98.60872,31.66567
-98.57349,31.65357
-98.54594,31.61209
-98.5957,31.72656
-98.60236,31.70898
-98.52772,31.56292
-98.52232,31.5399
-98.60176,31.66515
-98.59646,31.68826
-98.60198,31.65639
-98.58025,31.62341
-98.56107,31.62704
-98.60918,31.70963
-98.59396,31.67654
-98.58478,31.59974
-98.51712,31.56264
-98.60569,31.70989
-98.54939,31.63246
-98.5538,31.60015
-98.52353,31.54916
-98.59627,31.64376
-98.6032,31.68961
-98.5743,31.6028
-98.6122,31.69733
-98.60561,31.65665
-98.53023,31.54811
-98.55746,31.60152
-98.59079,31.72244
-98.52062,31.5629
-98.53667,31.61979
-98.61266,31.70924
-98.59298,31.68916
-98.56414,31.61299
-98.51718,31.55205
-98.51225,31.54239
-98.54681,31.63692
-98.61188,31.64706
-98.61687,31.64706
-98.60259,31.72364
-98.55708,31.61239
-98.61614,31.70931
-98.5948,31.66469
-98.59578,31.70776
-98.51895,31.54071
-98.51553,31.5414
-98.54119,31.634
-98.60092,31.67577
-98.5826,31.60918
-98.55012,31.61217
-98.52975,31.62358
-98.60523,31.66553
-98.57371,31.6254
-98.56062,31.61266
-98.61568,31.6972
-98.51388,31.55329
-98.57034,31.65563
-98.57655,31.65158
-98.60477,31.64815
-98.53384,31.55036
-98.51357,31.56329
-98.60607,31.72372
-98.59245,31.70731
-98.55312,31.62789
-98.57086,31.60353
-98.54998,31.59906
-98.60425,31.6748
-98.52554,31.53865
-98.5894,31.64619
-98.58606,31.64661
-98.52907,31.53857
-98.59994,31.68748
-98.56069,31.60303
-98.58799,31.72051
-98.58003,31.61217
-98.57529,31.61142
-98.50864,31.54312
-98.52053,31.55103
-98.59911,31.72591
-98.55647,31.62731
-98.5923,31.72772
-98.59751,31.67648
-98.53259,31.53891
-98.59827,31.66502
-98.53696,31.55235
-98.54036,31.55359
-101.13644,32.85035
-101.11723,32.87207
-101.1185,32.9314
-101.12919,32.91282
-101.15855,32.89922
-101.14235,32.93041
-101.14409,32.90271
-101.14088,32.9152
-101.11964,32.84496
-101.07002,32.89692
-101.08199,32.85144
-101.13757,32.93055
-101.12157,32.87286
-101.09174,32.89864
-101.10084,32.89706
-101.14646,32.9168
-101.11504,32.93105
-101.13371,32.89983
-101.06691,32.89654
-101.10777,32.87175
-101.15369,32.85024
-101.13292,32.9317
-101.17248,32.90149
-101.06083,32.84831
-101.13828,32.89926
-101.15624,32.86862
-101.17254,32.86861
-101.11756,32.89348
-101.13117,32.84911
-101.14195,32.85037
-101.14586,32.93013
-101.11059,32.91518
-101.10369,32.8719
-101.09029,32.85597
-101.16534,32.86876
-101.07034,32.87835
-101.12365,32.93134
-101.08376,32.89529
-101.05621,32.87769
-101.05117,32.87522
-101.09605,32.8973
-101.15355,32.89999
-101.06046,32.87799
-101.07625,32.87779
-101.06488,32.87862
-101.12019,32.91322
-101.13049,32.87269
-101.10775,32.89616
-101.12151,32.89382
-101.12448,32.91229
-101.16835,32.90156
-101.1626,32.9
-101.11031,32.84445
-101.07367,32.89614
-101.11697,32.91395
-101.05656,32.85118
-101.12796,32.93154
-101.07777,32.8947
-101.12598,32.87246
-101.11237,32.89432
-101.0669,32.84739
-101.0779,32.85093
-101.08592,32.85323
-101.08786,32.89678
-101.07282,32.84862
-101.13544,32.91552
-101.10625,32.91615
-101.09953,32.87142
-101.11504,32.8443
-101.15936,32.84909
-101.15224,32.86918
-101.14761,32.85048
-101.12393,32.84567
-101.16081,32.86863
-99.78006,33.88448
-99.74915,33.9383
-99.81948,33.89037
-99.77862,33.9343
-99.82083,33.90121
-99.72503,33.95075
-99.77076,33.92297
-99.74125,33.86652
-99.65084,33.93249
-99.73815,33.89489
-99.73827,33.9382
-99.7269,33.86123
-99.74423,33.95311
-99.76214,33.9384
-99.76152,33.92114
-99.7012,33.88943
-99.7903,33.8714
-99.69096,33.93755
-99.70609,33.93731
-99.73082,33.90638
-99.79224,33.90633
-99.75316,33.92114
-99.67413,33.91983
-99.71816,33.86142
-99.70588,33.86346
-99.75127,33.90582
-99.70253,33.90828
-99.71101,33.87585
-99.75662,33.88388
-99.74703,33.90589
-99.73605,33.91634
-99.79894,33.87505
-99.68589,33.93737
-99.70443,33.88048
-99.79985,33.89436
-99.70641,33.89066
-99.78018,33.95341
-99.71083,33.89152
-99.80092,33.92086
-99.80092,33.93874
-99.67908,33.90124
-99.69218,33.90148
-99.69675,33.90152
-99.73199,33.85674
-99.76978,33.89061
-99.74604,33.86558
-99.75893,33.86654
-99.74841,33.92102
-99.78255,33.93542
-99.75445,33.86872
-99.71789,33.87567
-99.75004,33.86486
-99.78164,33.8629
-99.65565,33.93264
-99.79131,33.92073
-99.7812,33.96796
-99.78774,33.90617
-99.72487,33.93788
-99.69827,33.91973
-99.68771,33.90139
-99.76061,33.90605
-99.72269,33.92029
-99.66048,33.93267
-99.66694,33.93466
-99.66276,33.91966
-99.73789,33.88385
-99.71241,33.90723
-99.73269,33.93812
-99.69354,33.91974
-99.70037,33.87899
-99.79684,33.90661
-99.78408,33.92298
-99.72844,33.91953
-99.74647,33.88381
-99.7741,33.89035
-99.67458,33.90125
-99.74859,33.95315
-99.684,33.91972
-99.71022,33.86353
-99.74176,33.88228
-99.717,33.90714
-99.75415,33.93829
-99.77014,33.95334
-99.73637,33.86747
-99.75551,33.90596
-99.73557,33.95337
-99.73112,33.89341
-99.71939,33.93798
-99.76212,33.86305
-99.75886,33.95326
-99.71618,33.89166
-99.73123,33.95255
-99.76561,33.90613
-99.70786,33.90723
-99.73991,33.95334
-99.6683,33.91964
-99.77502,33.95334
-99.67332,33.9358
-99.67915,33.91971
-99.72255,33.86128
-99.78243,33.90288
-99.77736,33.86287
-99.78877,33.88459
-99.74345,33.92091
-99.79041,33.93871
-99.69554,33.93704
-99.79118,33.95398
-99.80611,33.92095
-99.79624,33.93871
-99.81066,33.92101
-99.79495,33.8943
-99.77963,33.92297
-99.78655,33.95396
-99.78457,33.96156
-99.71175,33.92014
-99.77858,33.96155
-99.72187,33.89185
-99.75436,33.95321
-99.72235,33.87491
-99.81449,33.89308
-99.72688,33.89332
-99.77568,33.92298
-99.71456,33.86351
-99.7261,33.90687
-99.74408,33.93823
-99.75098,33.88405
-99.72145,33.90695
-99.70085,33.9373
-99.76373,33.9533
-99.77197,33.90625
-99.7844,33.88454
-99.68877,33.91973
-99.82471,33.89969
-99.6834,33.9013
-99.67841,33.93572
-99.79611,33.92081
-99.80116,33.90637
-99.71722,33.92038
-99.76279,33.88754
-101.19309,32.0349
-101.19509,32.0578
-101.26169,32.01699
-101.17329,32.0617
-101.23509,32.01569
-101.2264,32.0445
-101.20519,32.0392
-101.24109,32.01889
-101.19259,32.05819
-101.21259,32.0384
-101.24409,32.0187
-101.2264,32.0159
-101.19069,32.0354
-101.19549,32.0363
-101.25749,32.01799
-101.18039,32.0607
-101.20699,32.05679
-101.25459,32.0186
-101.21219,32.0543
-101.22939,32.04419
-101.25189,32.0192
-101.20439,32.05719
-101.17099,32.0626
-101.24749,32.0179
-101.22939,32.0145
-101.23789,32.01669
-101.2096,32.0545
-101.19809,32.0364
-101.19019,32.0584
-101.22309,32.04409
-101.26449,32.0163
-101.19739,32.0569
-101.23229,32.0146
-101.19979,32.0573
-101.18769,32.0587
-101.18539,32.03529
-101.21029,32.0396
-101.17829,32.0615
-101.20769,32.03949
-101.22379,32.0146
-101.21509,32.0382
-101.21189,32.0164
-101.23849,32.043
-101.20209,32.058
-101.21739,32.03859
-101.18539,32.0597
-101.21999,32.0383
-101.18299,32.0602
-101.18809,32.03669
-101.20199,32.0364
-101.17569,32.06179
-101.23289,32.0429
-101.23569,32.042
-101.21479,32.01559
-101.61199,36.49851
-101.59459,36.49849
-101.58819,36.49849
-101.61829,36.49849
-101.59889,36.49849
-101.62149,36.49849
-101.61519,36.49849
-101.59139,36.49849
-101.60529,36.49849
-101.60209,36.49849
-103.06245,32.68855
-100.82229,31.94959
-100.80819,31.9619
-100.80969,31.9414
-100.80139,31.9415
-100.80459,31.95569
-100.82439,31.9344
-100.8047,31.9415
-100.81979,31.94959
-100.82829,31.9343
-100.80639,31.95569
-100.7963,31.9413
-100.80509,31.96779
-100.79699,31.94959
-100.81849,31.9269
-100.801,31.94959
-100.8224,31.9335
-100.79309,31.9413
-100.81659,31.94239
-100.79969,31.94959
-100.8038,31.96779
-100.8093,31.94959
-100.78899,31.9404
-100.81539,31.9618
-100.8141,31.9495
-100.81989,31.94239
-100.78549,31.94
-100.81249,31.9619
-100.81599,31.95589
-100.82719,31.9439
-100.80439,31.95
-100.8205,31.9335
-100.80049,31.95779
-100.79839,31.94959
-100.814,31.9618
-100.82179,31.9269
-100.79139,31.9413
-100.80199,31.95779
-100.83239,31.9295
-100.80589,31.95
-100.81239,31.9556
-100.81099,31.9556
-100.79469,31.9413
-100.82639,31.9518
-100.80639,31.9414
-100.81829,31.94239
-100.81419,31.9411
-100.7982,31.9416
-100.8065,31.96779
-100.82879,31.9439
-100.80589,31.96199
-100.80239,31.9495
-100.82499,31.92679
-100.81249,31.9412
-100.80789,31.9677
-100.82769,31.9513
-100.78769,31.9404
-100.8233,31.92679
-100.81249,31.9495
-100.80799,31.9415
-100.80969,31.9556
-100.7935,31.949
-100.79479,31.949
-100.83099,31.9295
-100.82919,31.9521
-100.80309,31.9415
-100.82639,31.9343
-100.8252,31.9527
-100.82159,31.94239
-100.80769,31.95569
-100.81449,31.95589
-100.82009,31.9269
-100.79979,31.9415
-100.7842,31.94
-100.82319,31.94239
-100.8075,31.9499
-100.82829,31.92679
-100.82659,31.92679
-100.82489,31.9423
-100.81089,31.94959
-100.82109,31.94959
-100.78019,31.9523
-100.79079,31.9764
-100.7777,31.9618
-100.76769,31.9611
-100.7702,31.9611
-100.78919,31.9835
-100.76099,31.9527
-100.77259,31.9619
-100.79099,31.9521
-100.78849,31.95219
-100.7776,31.9523
-100.77519,31.95239
-100.787,31.9838
-100.76519,31.9609
-100.76009,31.96129
-100.76259,31.96129
-100.78539,31.95169
-100.7832,31.9602
-100.75829,31.9528
-100.7637,31.9534
-100.78579,31.96009
-100.75759,31.96129
-100.75409,31.9633
-100.78019,31.9617
-100.77519,31.9618
-100.78279,31.9518
-100.78859,31.9616
-100.78819,31.9764
-100.78059,31.9828
-102.22539,35.2278
-102.16969,35.2277
-102.19529,35.23729
-102.16049,35.24379
-102.15729,35.23359
-102.24959,35.23599
-102.24199,35.22969
-102.23909,35.2287
-102.24679,35.23499
-102.23499,35.22889
-102.20629,35.23869
-102.19959,35.24649
-102.17999,35.22899
-102.21029,35.2454
-102.21099,35.2268
-102.20299,35.2375
-102.22249,35.22669
-102.16519,35.24559
-102.19729,35.22759
-102.17429,35.22689
-102.21389,35.22789
-102.17719,35.22799
-102.16059,35.2348
-102.21999,35.23539
-102.18689,35.23
-102.19449,35.22659
-102.18409,35.22889
-102.16289,35.24469
-102.20739,35.24439
-102.22819,35.22879
-102.22239,35.23729
-102.21709,35.23439
-102.19239,35.2362
-98.5038,31.3866
-98.44848,31.41155
-98.47918,31.34644
-98.54553,31.40859
-98.4551,31.3365
-98.45826,31.32817
-98.4903,31.394
-98.53607,31.40723
-98.43595,31.34591
-98.51899,31.4091
-98.49613,31.37359
-98.45437,31.39256
-98.52194,31.40583
-98.55705,31.41848
-98.48515,31.33946
-98.45188,31.41278
-98.46323,31.34424
-98.4976,31.39748
-98.45633,31.40728
-98.49239,31.40439
-98.53971,31.40829
-98.48813,31.33885
-98.45893,31.40595
-98.52378,31.40373
-98.44778,31.34699
-98.44477,31.34785
-98.48523,31.40462
-98.48016,31.3425
-98.47058,31.3432
-98.47076,31.42192
-98.54514,31.41455
-98.47267,31.39906
-98.44639,31.4021
-98.48874,31.40443
-98.55129,31.41424
-98.53685,31.43587
-98.47392,31.42242
-98.52876,31.39759
-98.49381,31.39484
-98.52652,31.40466
-98.48686,31.39439
-98.43327,31.34353
-98.47422,31.38582
-98.45146,31.42135
-98.50755,31.40043
-98.4973,31.36798
-98.50939,31.3902
-98.51529,31.3923
-98.44499,31.41144
-98.49523,31.41884
-98.49229,31.4192
-98.50241,31.36692
-98.45759,31.4173
-98.51624,31.41121
-98.48237,31.34036
-98.50201,31.40079
-98.48896,31.35898
-98.53999,31.4371
-98.48296,31.42422
-98.45095,31.40195
-98.44219,31.4022
-98.49225,31.36051
-98.48499,31.36211
-98.54892,31.44112
-98.46755,31.39932
-98.54804,31.41406
-98.45844,31.33476
-98.43884,31.34653
-98.44968,31.33967
-98.48602,31.42438
-98.48208,31.39018
-98.45248,31.33877
-98.48145,31.40401
-98.48198,31.36238
-98.53204,31.40805
-98.48972,31.42035
-98.54297,31.43628
-98.46479,31.33962
-98.49722,31.38257
-98.4418,31.34723
-98.47363,31.34344
-98.44479,31.42016
-98.55431,31.41637
-98.46306,31.39961
-101.29353,32.88485
-101.31519,32.88659
-101.21248,32.88276
-101.21737,32.86839
-101.22757,32.87868
-101.20829,32.8826
-101.27991,32.89689
-101.27932,32.91019
-101.24216,32.87915
-101.16013,32.8371
-101.18124,32.84882
-101.30713,32.90562
-101.28676,32.90414
-101.17654,32.84874
-101.22132,32.8786
-101.21897,32.89839
-101.20409,32.88244
-101.2838,32.8989
-101.20006,32.84913
-101.31838,32.88902
-101.15589,32.837
-101.1999,32.88227
-101.29903,32.90567
-101.32002,32.90351
-101.20494,32.8988
-101.19535,32.84905
-101.18594,32.8489
-101.19571,32.88211
-101.21655,32.88302
-101.2338,32.87875
-101.30505,32.88225
-101.18194,32.88574
-101.23116,32.90339
-101.29166,32.8803
-101.22124,32.86736
-101.1702,32.88575
-101.18221,32.83868
-101.24419,32.88942
-101.14343,32.838
-101.20995,32.89763
-101.20799,32.86839
-101.20329,32.86839
-101.26878,32.90328
-101.30096,32.88863
-101.26259,32.89804
-101.21484,32.8979
-101.31735,32.90036
-101.2885,32.9094
-101.17183,32.84866
-101.32049,32.89298
-101.25952,32.8947
-101.17791,32.83767
-101.26643,32.90031
-101.22487,32.86743
-101.24161,32.90227
-101.30929,32.88337
-101.17564,32.88556
-101.29794,32.88703
-101.18649,32.86347
-101.235,32.90696
-101.14803,32.83822
-101.30845,32.89586
-101.31234,32.88346
-101.27686,32.89356
-101.17719,32.86935
-101.19312,32.86803
-101.19528,32.87243
-101.18692,32.83875
-101.27142,32.90696
-101.1928,32.83872
-101.21267,32.86838
-101.27567,32.90803
-101.16481,32.8372
-101.28677,32.8789
-101.2258,32.89897
-101.19066,32.84897
-101.18943,32.86728
-101.31337,32.89547
-101.18178,32.86657
-101.25547,35.22236
-101.2027,35.27519
-101.2232,35.23972
-101.20842,35.27179
-101.21566,35.26769
-101.26968,35.22477
-101.25794,35.24931
-101.26186,35.23005
-101.12727,35.29604
-101.12391,35.27239
-101.16505,35.30669
-101.16545,35.27313
-101.16789,35.25736
-101.27822,35.22963
-101.27348,35.21538
-101.25804,35.23496
-101.25157,35.26767
-101.13675,35.22007
-101.11701,35.26141
-101.22276,35.26671
-101.08719,35.27897
-101.22203,35.22973
-101.15976,35.30666
-101.26751,35.2394
-101.22744,35.26099
-101.2584,35.2104
-101.20596,35.25642
-101.16536,35.2957
-101.14752,35.24624
-101.26497,35.28257
-101.10717,35.24155
-101.26264,35.26634
-101.10327,35.25905
-101.27406,35.27316
-101.29013,35.28241
-101.22347,35.25306
-101.09359,35.23716
