p_year,t_cap,t_hh,t_rd,t_rsa,t_ttlh,xlong,ylat
2001,1300.0,60.0,65.0,3318.31,92.4,-102.1592,31.27819
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23515,31.24217
2001,1300.0,60.0,62.0,3019.07,91.1,-102.13539,31.2369
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23079,31.2068
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24429,31.2343
2001,1300.0,60.0,65.0,3318.31,92.4,-102.15479,31.2902
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24229,31.23599
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19329,31.2858
2001,1300.0,60.0,65.0,3318.31,92.4,-102.18916,31.29484
2001,1300.0,60.0,65.0,3318.31,92.4,-102.15389,31.22409
2001,1300.0,60.0,65.0,3318.31,92.4,-102.20019,31.2751
2001,1300.0,60.0,65.0,3318.31,92.4,-102.14741,31.18667
2001,1300.0,60.0,65.0,3318.31,92.4,-102.22709,31.2564
2001,1300.0,60.0,62.0,3019.07,91.1,-102.2705,31.21406
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23819,31.23949
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26519,31.21879
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23257,31.27408
2001,1300.0,60.0,65.0,3318.31,92.4,-102.1555,31.28219
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19311,31.26803
2001,1300.0,60.0,65.0,3318.31,92.4,-102.22807,31.25185
2001,1300.0,60.0,65.0,3318.31,92.4,-102.14118,31.22415
2001,1300.0,60.0,65.0,3318.31,92.4,-102.22689,31.2079
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23209,31.2448
2001,1300.0,60.0,62.0,3019.07,91.1,-102.2682,31.21516
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23789,31.24699
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26259,31.207
2001,1300.0,60.0,65.0,3318.31,92.4,-102.20139,31.273
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19809,31.27799
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23279,31.269
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25969,31.21619
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26149,31.20709
2001,1300.0,60.0,65.0,3318.31,92.4,-102.20449,31.2694
2001,1300.0,60.0,65.0,3318.31,92.4,-102.15419,31.2856
2001,1300.0,60.0,65.0,3318.31,92.4,-102.1391,31.23381
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25539,31.22175
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26352,31.22056
2001,1300.0,60.0,65.0,3318.31,92.4,-102.13723,31.23538
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26259,31.21389
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19059,31.2917
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23509,31.2494
2001,1300.0,60.0,65.0,3318.31,92.4,-102.14069,31.1888
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19373,31.28487
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25881,31.21738
2001,1300.0,60.0,65.0,3318.31,92.4,-102.14005,31.23315
2001,1300.0,60.0,65.0,3318.31,92.4,-102.146,31.22168
2001,1300.0,60.0,65.0,3318.31,92.4,-102.18949,31.27099
2001,1300.0,60.0,65.0,3318.31,92.4,-102.18749,31.29779
2001,1300.0,60.0,65.0,3318.31,92.4,-102.16429,31.2797
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26439,31.21969
2001,1300.0,60.0,65.0,3318.31,92.4,-102.20069,31.2739
2001,1300.0,60.0,65.0,3318.31,92.4,-102.18219,31.27989
2001,1300.0,60.0,65.0,3318.31,92.4,-102.18829,31.272
2001,1300.0,60.0,65.0,3318.31,92.4,-102.17979,31.28219
2001,1300.0,60.0,65.0,3318.31,92.4,-102.15199,31.294
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24979,31.23669
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23969,31.2454
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25371,31.22395
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23272,31.27126
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19475,31.28277
2001,1300.0,60.0,65.0,3318.31,92.4,-102.18729,31.27329
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19009,31.29269
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24729,31.23159
2001,1300.0,60.0,62.0,3019.07,91.1,-102.13389,31.24019
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23283,31.2646
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19659,31.2798
2001,1300.0,60.0,65.0,3318.31,92.4,-102.14205,31.18838
2001,1300.0,60.0,65.0,3318.31,92.4,-102.25269,31.23439
2001,1300.0,60.0,65.0,3318.31,92.4,-102.15639,31.2813
2001,1300.0,60.0,65.0,3318.31,92.4,-102.13741,31.22723
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23468,31.25097
2001,1300.0,60.0,65.0,3318.31,92.4,-102.15479,31.28449
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19579,31.2807
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23417,31.25253
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19949,31.27609
2001,1300.0,60.0,65.0,3318.31,92.4,-102.16342,31.2806
2001,1300.0,60.0,65.0,3318.31,92.4,-102.25189,31.20939
2001,1300.0,60.0,65.0,3318.31,92.4,-102.14695,31.22101
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19139,31.28869
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26599,31.2179
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26209,31.2224
2001,1300.0,60.0,65.0,3318.31,92.4,-102.22999,31.2468
2001,1300.0,60.0,65.0,3318.31,92.4,-102.22649,31.2613
2001,1300.0,60.0,65.0,3318.31,92.4,-102.20369,31.27029
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25679,31.20779
2001,1300.0,60.0,65.0,3318.31,92.4,-102.22763,31.25415
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26699,31.21059
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23699,31.2061
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24629,31.2105
2001,1300.0,60.0,65.0,3318.31,92.4,-102.20299,31.27119
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24019,31.2378
2001,1300.0,60.0,65.0,3318.31,92.4,-102.14866,31.18639
2001,1300.0,60.0,62.0,3019.07,91.1,-102.13364,31.23862
2001,1300.0,60.0,65.0,3318.31,92.4,-102.25069,31.2359
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26279,31.2214
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23415,31.24305
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25589,31.2306
2001,1300.0,60.0,65.0,3318.31,92.4,-102.22859,31.2501
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24798,31.23828
2001,1300.0,60.0,65.0,3318.31,92.4,-102.15339,31.2921
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24919,31.20989
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24929,31.2298
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23919,31.23859
2001,1300.0,60.0,65.0,3318.31,92.4,-102.22039,31.2095
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23879,31.2462
2001,1300.0,60.0,65.0,3318.31,92.4,-102.14006,31.22476
2001,1300.0,60.0,65.0,3318.31,92.4,-102.25171,31.227
2001,1300.0,60.0,65.0,3318.31,92.4,-102.18959,31.2938
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23599,31.24859
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25659,31.22946
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24429,31.24139
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19109,31.2907
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19428,31.28373
2001,1300.0,60.0,65.0,3318.31,92.4,-102.13912,31.22554
2001,1300.0,60.0,62.0,3019.07,91.1,-102.13209,31.2403
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23719,31.2404
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19529,31.28169
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24519,31.24069
2001,1300.0,60.0,65.0,3318.31,92.4,-102.15814,31.22206
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19879,31.277
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25879,31.22619
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26679,31.217
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25569,31.2084
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26749,31.2161
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25713,31.21955
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26108,31.22315
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26158,31.21468
2001,1300.0,60.0,65.0,3318.31,92.4,-102.18059,31.28099
2001,1300.0,60.0,65.0,3318.31,92.4,-102.17809,31.2834
2001,1300.0,60.0,65.0,3318.31,92.4,-102.25285,31.22509
2001,1300.0,60.0,65.0,3318.31,92.4,-102.1919,31.269
2001,1300.0,60.0,62.0,3019.07,91.1,-102.2581,31.2273
2001,1300.0,60.0,65.0,3318.31,92.4,-102.15263,31.29306
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23619,31.2413
2001,1300.0,60.0,65.0,3318.31,92.4,-102.1451,31.22253
2001,1300.0,60.0,65.0,3318.31,92.4,-102.25349,31.2335
2001,1300.0,60.0,65.0,3318.31,92.4,-102.18679,31.3007
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25789,31.20729
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24699,31.2391
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24334,31.24223
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25729,31.2284
2001,1300.0,60.0,65.0,3318.31,92.4,-102.1555,31.2893
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24149,31.24384
2001,1300.0,60.0,62.0,3019.07,91.1,-102.26349,31.2131
2001,1300.0,60.0,65.0,3318.31,92.4,-102.14095,31.23243
2001,1300.0,60.0,62.0,3019.07,91.1,-102.2693,31.21455
2001,1300.0,60.0,62.0,3019.07,91.1,-102.25949,31.22509
2001,1300.0,60.0,62.0,3019.07,91.1,-102.2544,31.2327
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19433,31.26707
2001,1300.0,60.0,65.0,3318.31,92.4,-102.24629,31.23249
2001,1300.0,60.0,65.0,3318.31,92.4,-102.14333,31.18809
2001,1300.0,60.0,65.0,3318.31,92.4,-102.19529,31.26629
2001,1300.0,60.0,65.0,3318.31,92.4,-102.23689,31.2478
2001,1300.0,60.0,65.0,3318.31,92.4,-102.14619,31.187
2022,2820.0,114.0,127.0,12667.69,177.4,-101.33019,31.75998
2022,2820.0,114.0,127.0,12667.69,177.4,-101.30112,31.74601
2022,2820.0,114.0,127.0,12667.69,177.4,-101.26451,31.69916
2022,2820.0,114.0,127.0,12667.69,177.4,-101.31043,31.68521
2022,2820.0,114.0,127.0,12667.69,177.4,-101.2935,31.75407
2022,2820.0,114.0,127.0,12667.69,177.4,-101.27809,31.74865
2022,2820.0,114.0,127.0,12667.69,177.4,-101.28585,31.76384
2022,2820.0,114.0,127.0,12667.69,177.4,-101.22339,31.76133
2022,2820.0,114.0,127.0,12667.69,177.4,-101.21671,31.77396
2022,2820.0,114.0,127.0,12667.69,177.4,-101.398,31.65395
2022,2820.0,114.0,127.0,12667.69,177.4,-101.27265,31.71958
2022,2520.0,114.0,116.0,10568.32,171.9,-101.27657,31.67875
2022,2820.0,114.0,127.0,12667.69,177.4,-101.23783,31.72841
2022,2820.0,114.0,127.0,12667.69,177.4,-101.28695,31.7525
2022,2820.0,114.0,127.0,12667.69,177.4,-101.25398,31.73283
2022,2520.0,114.0,116.0,10568.32,171.9,-101.29694,31.67952
2022,2820.0,114.0,127.0,12667.69,177.4,-101.27655,31.70468
2022,2820.0,114.0,127.0,12667.69,177.4,-101.35848,31.77633
2022,2820.0,114.0,127.0,12667.69,177.4,-101.26352,31.73732
2022,2820.0,114.0,127.0,12667.69,177.4,-101.23682,31.75188
2022,2820.0,114.0,127.0,12667.69,177.4,-101.20941,31.73319
2022,2820.0,114.0,127.0,12667.69,177.4,-101.29127,31.69371
2022,2820.0,114.0,127.0,12667.69,177.4,-101.34764,31.7197
2022,2820.0,114.0,127.0,12667.69,177.4,-101.33123,31.69611
2022,2820.0,114.0,127.0,12667.69,177.4,-101.24173,31.73149
2022,2820.0,114.0,127.0,12667.69,177.4,-101.30541,31.74738
2022,2820.0,114.0,127.0,12667.69,177.4,-101.3822,31.65486
2022,2820.0,114.0,127.0,12667.69,177.4,-101.36524,31.78084
2022,2820.0,114.0,127.0,12667.69,177.4,-101.3126,31.73085
2022,2820.0,114.0,127.0,12667.69,177.4,-101.31639,31.71331
2022,2520.0,114.0,116.0,10568.32,171.9,-101.26968,31.67715
2022,2820.0,114.0,127.0,12667.69,177.4,-101.33017,31.72592
2022,2820.0,114.0,127.0,12667.69,177.4,-101.26948,31.73764
2022,2820.0,114.0,127.0,12667.69,177.4,-101.34896,31.76464
2022,2820.0,114.0,127.0,12667.69,177.4,-101.26993,31.76873
2022,2820.0,114.0,127.0,12667.69,177.4,-101.30528,31.73549
2022,2820.0,114.0,127.0,12667.69,177.4,-101.37693,31.65513
2022,2820.0,114.0,127.0,12667.69,177.4,-101.26894,31.75557
2022,2820.0,114.0,127.0,12667.69,177.4,-101.24226,31.76565
2022,2820.0,114.0,127.0,12667.69,177.4,-101.40331,31.65366
2022,2820.0,114.0,127.0,12667.69,177.4,-101.2747,31.69342
2022,2820.0,114.0,127.0,12667.69,177.4,-101.29836,31.73566
2022,2820.0,114.0,127.0,12667.69,177.4,-101.31149,31.74822
2022,2520.0,114.0,116.0,10568.32,171.9,-101.29063,31.67911
2022,2820.0,114.0,127.0,12667.69,177.4,-101.29335,31.73096
2022,2820.0,114.0,127.0,12667.69,177.4,-101.22231,31.75171
2022,2820.0,114.0,127.0,12667.69,177.4,-101.24923,31.76434
2022,2820.0,114.0,127.0,12667.69,177.4,-101.27023,31.7046
2022,2820.0,114.0,127.0,12667.69,177.4,-101.27519,31.76915
2022,2820.0,114.0,127.0,12667.69,177.4,-101.21623,31.76352
2022,2820.0,114.0,127.0,12667.69,177.4,-101.22799,31.75245
2022,2820.0,114.0,127.0,12667.69,177.4,-101.33666,31.72297
2022,2820.0,114.0,127.0,12667.69,177.4,-101.35523,31.70586
2022,2820.0,114.0,127.0,12667.69,177.4,-101.24708,31.73522
2022,2820.0,114.0,127.0,12667.69,177.4,-101.32605,31.72763
2022,2820.0,114.0,127.0,12667.69,177.4,-101.3168,31.74899
2022,2520.0,114.0,116.0,10568.32,171.9,-101.25648,31.67429
2022,2520.0,114.0,116.0,10568.32,171.9,-101.23679,31.67541
2022,2820.0,114.0,127.0,12667.69,177.4,-101.28433,31.70453
2022,2820.0,114.0,127.0,12667.69,177.4,-101.28178,31.75153
2022,2820.0,114.0,127.0,12667.69,177.4,-101.24708,31.74961
2022,2820.0,114.0,127.0,12667.69,177.4,-101.31104,31.71221
2022,2820.0,114.0,127.0,12667.69,177.4,-101.24745,31.77785
2022,2820.0,114.0,127.0,12667.69,177.4,-101.28152,31.69388
2022,2820.0,114.0,127.0,12667.69,177.4,-101.34227,31.72183
2022,2820.0,114.0,127.0,12667.69,177.4,-101.34329,31.77677
2022,2820.0,114.0,127.0,12667.69,177.4,-101.21449,31.75158
2022,2820.0,114.0,127.0,12667.69,177.4,-101.31408,31.76483
2022,2820.0,114.0,127.0,12667.69,177.4,-101.30513,31.71152
2022,2820.0,114.0,127.0,12667.69,177.4,-101.25815,31.76961
2022,2820.0,114.0,127.0,12667.69,177.4,-101.31973,31.76431
2022,2820.0,114.0,127.0,12667.69,177.4,-101.36984,31.78076
2022,2820.0,114.0,127.0,12667.69,177.4,-101.27766,31.72059
2022,2820.0,114.0,127.0,12667.69,177.4,-101.28621,31.69399
2022,2820.0,114.0,127.0,12667.69,177.4,-101.30006,31.71772
2022,2820.0,114.0,127.0,12667.69,177.4,-101.30422,31.76784
2022,2820.0,114.0,127.0,12667.69,177.4,-101.23046,31.76052
2022,2820.0,114.0,127.0,12667.69,177.4,-101.35004,31.70505
2022,2820.0,114.0,127.0,12667.69,177.4,-101.28802,31.71763
2022,2820.0,114.0,127.0,12667.69,177.4,-101.30921,31.76566
2022,2820.0,114.0,127.0,12667.69,177.4,-101.32472,31.76346
2022,2820.0,114.0,127.0,12667.69,177.4,-101.31577,31.68925
2022,2820.0,114.0,127.0,12667.69,177.4,-101.25429,31.69695
2022,2820.0,114.0,127.0,12667.69,177.4,-101.33591,31.75897
2022,2820.0,114.0,127.0,12667.69,177.4,-101.37463,31.78824
2022,2820.0,114.0,127.0,12667.69,177.4,-101.25232,31.75642
2022,2820.0,114.0,127.0,12667.69,177.4,-101.34297,31.76539
2022,2820.0,114.0,127.0,12667.69,177.4,-101.25105,31.74593
2022,2820.0,114.0,127.0,12667.69,177.4,-101.29748,31.69244
2022,2820.0,114.0,127.0,12667.69,177.4,-101.25861,31.70768
2022,2520.0,114.0,116.0,10568.32,171.9,-101.21539,31.67507
2022,2820.0,114.0,127.0,12667.69,177.4,-101.32299,31.71296
2022,2820.0,114.0,127.0,12667.69,177.4,-101.2523,31.77768
2022,2820.0,114.0,127.0,12667.69,177.4,-101.21428,31.73185
2022,2820.0,114.0,127.0,12667.69,177.4,-101.26946,31.69423
2022,2820.0,114.0,127.0,12667.69,177.4,-101.39273,31.65422
2022,2820.0,114.0,127.0,12667.69,177.4,-101.30492,31.68188
2022,2820.0,114.0,127.0,12667.69,177.4,-101.33705,31.69884
2022,2820.0,114.0,127.0,12667.69,177.4,-101.28887,31.70336
2022,2520.0,114.0,116.0,10568.32,171.9,-101.21021,31.676
2022,2820.0,114.0,127.0,12667.69,177.4,-101.32357,31.74761
2022,2820.0,114.0,127.0,12667.69,177.4,-101.27974,31.76907
2022,2820.0,114.0,127.0,12667.69,177.4,-101.27289,31.74567
2022,2520.0,114.0,116.0,10568.32,171.9,-101.24903,31.67405
2022,2820.0,114.0,127.0,12667.69,177.4,-101.34421,31.70374
2022,2820.0,114.0,127.0,12667.69,177.4,-101.38747,31.65454
2009,1600.0,80.0,91.0,6503.88,125.6,-100.63079,31.1251
2009,1600.0,80.0,91.0,6503.88,125.6,-100.6433,31.1531
2009,1600.0,80.0,91.0,6503.88,125.6,-100.67939,31.0697
2009,1600.0,80.0,91.0,6503.88,125.6,-100.64599,31.1041
2009,1600.0,80.0,91.0,6503.88,125.6,-100.63169,31.1538
2009,1600.0,80.0,91.0,6503.88,125.6,-100.60369,31.15669
2009,1600.0,80.0,91.0,6503.88,125.6,-100.60119,31.16159
2009,1600.0,80.0,91.0,6503.88,125.6,-100.62479,31.1655
2009,1600.0,80.0,91.0,6503.88,125.6,-100.73399,31.1347
2009,1600.0,80.0,91.0,6503.88,125.6,-100.6611,31.10869
2009,1600.0,80.0,91.0,6503.88,125.6,-100.64619,31.1322
2009,1600.0,80.0,91.0,6503.88,125.6,-100.61429,31.10239
2009,1600.0,80.0,91.0,6503.88,125.6,-100.6265,31.1197
2009,1600.0,80.0,91.0,6503.88,125.6,-100.59259,31.166
2009,1600.0,80.0,91.0,6503.88,125.6,-100.58879,31.16279
2009,1600.0,80.0,91.0,6503.88,125.6,-100.6433,31.1053
2009,1600.0,80.0,91.0,6503.88,125.6,-100.62639,31.1083
2009,1600.0,80.0,91.0,6503.88,125.6,-100.6284,31.1529
2009,1600.0,80.0,91.0,6503.88,125.6,-100.61049,31.1519
2009,1600.0,80.0,91.0,6503.88,125.6,-100.63529,31.16419
2009,1600.0,80.0,91.0,6503.88,125.6,-100.65599,31.1513
2009,1600.0,80.0,91.0,6503.88,125.6,-100.70479,31.08509
2009,1600.0,80.0,91.0,6503.88,125.6,-100.64339,31.131
2009,1600.0,80.0,91.0,6503.88,125.6,-100.65409,31.1099
2009,1600.0,80.0,91.0,6503.88,125.6,-100.63659,31.1543
2009,1600.0,80.0,91.0,6503.88,125.6,-100.6955,31.1042
2009,1600.0,80.0,91.0,6503.88,125.6,-100.63009,31.1088
2009,1600.0,80.0,91.0,6503.88,125.6,-100.69299,31.10609
2009,1600.0,80.0,91.0,6503.88,125.6,-100.72519,31.12429
2009,1600.0,80.0,91.0,6503.88,125.6,-100.72179,31.0967
2009,1600.0,80.0,91.0,6503.88,125.6,-100.71809,31.0971
2009,1600.0,80.0,91.0,6503.88,125.6,-100.71389,31.0812
2009,1600.0,80.0,91.0,6503.88,125.6,-100.71779,31.1233
2009,1600.0,80.0,91.0,6503.88,125.6,-100.69799,31.09609
2009,1600.0,80.0,91.0,6503.88,125.6,-100.65129,31.10889
2009,1600.0,80.0,91.0,6503.88,125.6,-100.69499,31.08509
2009,1600.0,80.0,91.0,6503.88,125.6,-100.61559,31.162
2009,1600.0,80.0,91.0,6503.88,125.6,-100.72839,31.124
2009,1600.0,80.0,91.0,6503.88,125.6,-100.70419,31.147
2009,1600.0,80.0,91.0,6503.88,125.6,-100.59649,31.16629
2009,1600.0,80.0,91.0,6503.88,125.6,-100.67859,31.1318
2009,1600.0,80.0,91.0,6503.88,125.6,-100.6863,31.0854
2009,1600.0,80.0,91.0,6503.88,125.6,-100.73139,31.1328
2009,1600.0,80.0,91.0,6503.88,125.6,-100.65319,31.15039
2009,1600.0,80.0,91.0,6503.88,125.6,-100.60909,31.1
2009,1600.0,80.0,91.0,6503.88,125.6,-100.71389,31.0962
2009,1600.0,80.0,91.0,6503.88,125.6,-100.69039,31.0696
2009,1600.0,80.0,91.0,6503.88,125.6,-100.60829,31.1589
2009,1600.0,80.0,91.0,6503.88,125.6,-100.68099,31.1312
2009,1600.0,80.0,91.0,6503.88,125.6,-100.61139,31.1652
2009,1600.0,80.0,91.0,6503.88,125.6,-100.61929,31.1613
2009,1600.0,80.0,91.0,6503.88,125.6,-100.6274,31.1659
2009,1600.0,80.0,91.0,6503.88,125.6,-100.61219,31.1589
2009,1600.0,80.0,91.0,6503.88,125.6,-100.68789,31.0696
2009,1600.0,80.0,91.0,6503.88,125.6,-100.70729,31.1477
2009,1600.0,80.0,91.0,6503.88,125.6,-100.64069,31.13059
2009,1600.0,80.0,91.0,6503.88,125.6,-100.64039,31.15599
2009,1600.0,80.0,91.0,6503.88,125.6,-100.70229,31.14129
2009,1600.0,80.0,91.0,6503.88,125.6,-100.68859,31.1359
2009,1600.0,80.0,91.0,6503.88,125.6,-100.69819,31.1458
2009,1600.0,80.0,91.0,6503.88,125.6,-100.72659,31.0993
2009,1600.0,80.0,91.0,6503.88,125.6,-100.71259,31.1471
2009,1600.0,80.0,91.0,6503.88,125.6,-100.73699,31.13549
2009,1600.0,80.0,91.0,6503.88,125.6,-100.70929,31.0965
2009,1600.0,80.0,91.0,6503.88,125.6,-100.63719,31.1294
2009,1600.0,80.0,91.0,6503.88,125.6,-100.62989,31.16559
2009,1600.0,80.0,91.0,6503.88,125.6,-100.69819,31.08509
2009,1600.0,80.0,91.0,6503.88,125.6,-100.65179,31.1323
2009,1600.0,80.0,91.0,6503.88,125.6,-100.61519,31.1196
2009,1600.0,80.0,91.0,6503.88,125.6,-100.58769,31.1538
2009,1600.0,80.0,91.0,6503.88,125.6,-100.68509,31.0696
2009,1600.0,80.0,91.0,6503.88,125.6,-100.70899,31.0834
2009,1600.0,80.0,91.0,6503.88,125.6,-100.63789,31.164
2009,1600.0,80.0,91.0,6503.88,125.6,-100.63259,31.166
2009,1600.0,80.0,91.0,6503.88,125.6,-100.62219,31.16509
2009,1600.0,80.0,91.0,6503.88,125.6,-100.70969,31.1478
2009,1600.0,80.0,91.0,6503.88,125.6,-100.64949,31.14899
2009,1600.0,80.0,91.0,6503.88,125.6,-100.60659,31.0999
2009,1600.0,80.0,91.0,6503.88,125.6,-100.61939,31.1224
2009,1600.0,80.0,91.0,6503.88,125.6,-100.73109,31.1235
2009,1600.0,80.0,91.0,6503.88,125.6,-100.62349,31.11
2009,1600.0,80.0,91.0,6503.88,125.6,-100.68379,31.0854
2009,1600.0,80.0,91.0,6503.88,125.6,-100.61979,31.1111
2009,1600.0,80.0,91.0,6503.88,125.6,-100.68199,31.0696
2009,1600.0,80.0,91.0,6503.88,125.6,-100.70069,31.09609
2009,1600.0,80.0,91.0,6503.88,125.6,-100.6788,31.0854
2009,1600.0,80.0,91.0,6503.88,125.6,-100.71409,31.1235
2009,1600.0,80.0,91.0,6503.88,125.6,-100.70149,31.08509
2009,1600.0,80.0,91.0,6503.88,125.6,-100.70469,31.1405
2009,1600.0,80.0,91.0,6503.88,125.6,-100.70459,31.09679
2009,1600.0,80.0,91.0,6503.88,125.6,-100.68879,31.0854
2009,1600.0,80.0,91.0,6503.88,125.6,-100.69489,31.1452
2009,1600.0,80.0,91.0,6503.88,125.6,-100.63339,31.12639
2009,1600.0,80.0,91.0,6503.88,125.6,-100.6983,31.1036
2009,1600.0,80.0,91.0,6503.88,125.6,-100.72119,31.12429
2009,1600.0,80.0,91.0,6503.88,125.6,-100.64639,31.151
2009,1600.0,80.0,91.0,6503.88,125.6,-100.65779,31.1077
2009,1600.0,80.0,91.0,6503.88,125.6,-100.61139,31.1015
2009,1600.0,80.0,91.0,6503.88,125.6,-100.68129,31.0854
2009,1600.0,80.0,91.0,6503.88,125.6,-100.64919,31.133
2020,4200.0,110.0,155.0,18869.19,187.5,-98.99676,26.72067
2020,4200.0,110.0,155.0,18869.19,187.5,-99.02879,26.7274
2021,2200.0,92.0,120.0,11309.73,152.1,-97.53152,26.34516
2020,4200.0,110.0,155.0,18869.19,187.5,-99.00388,26.73526
2020,4200.0,110.0,155.0,18869.19,187.5,-99.07399,26.67637
2020,4200.0,110.0,155.0,18869.19,187.5,-98.9763,26.70047
2020,4200.0,110.0,155.0,18869.19,187.5,-99.02905,26.74463
2020,4200.0,110.0,155.0,18869.19,187.5,-99.0322,26.70497
2020,4200.0,110.0,155.0,18869.19,187.5,-99.07518,26.70335
2020,4200.0,110.0,155.0,18869.19,187.5,-98.973,26.70356
2020,4200.0,110.0,155.0,18869.19,187.5,-99.01595,26.74894
2020,4200.0,110.0,155.0,18869.19,187.5,-99.04878,26.70543
2020,4200.0,110.0,155.0,18869.19,187.5,-99.07026,26.66244
2020,4200.0,110.0,155.0,18869.19,187.5,-99.06507,26.66538
2020,4200.0,110.0,155.0,18869.19,187.5,-98.99475,26.70806
2020,4200.0,110.0,155.0,18869.19,187.5,-99.06039,26.66904
2020,4200.0,110.0,155.0,18869.19,187.5,-98.98023,26.69795
2020,4200.0,110.0,155.0,18869.19,187.5,-99.01921,26.71405
2020,4200.0,110.0,155.0,18869.19,187.5,-99.06738,26.68054
2020,4200.0,110.0,155.0,18869.19,187.5,-99.00319,26.71795
2020,4200.0,110.0,155.0,18869.19,187.5,-99.05871,26.7189
2020,4200.0,110.0,155.0,18869.19,187.5,-99.01165,26.75102
2020,4200.0,110.0,155.0,18869.19,187.5,-99.02404,26.74714
2020,4200.0,110.0,155.0,18869.19,187.5,-99.00996,26.71557
2020,4200.0,110.0,155.0,18869.19,187.5,-99.02335,26.72967
2020,4200.0,110.0,155.0,18869.19,187.5,-99.08634,26.67242
2020,4200.0,110.0,155.0,18869.19,187.5,-98.98133,26.71286
2020,4200.0,110.0,155.0,18869.19,187.5,-98.98949,26.72359
2020,4200.0,110.0,155.0,18869.19,187.5,-99.08066,26.72539
