ylat,xlong,avg_temp,std_temp,avg_wind_speed,std_wind_speed,avg_wind_direction,std_wind_direction
33.1986,-99.3827,13.803598,7.4221616,25.741642,7.246645,191.82086,89.52004
33.27674,-99.44117,14.142529,7.483783,25.964207,7.4417796,191.8541,89.03841
33.2619,-99.39413,13.967031,7.483783,25.964207,7.4417796,191.8541,89.03841
33.26201,-99.38941,13.947531,7.4837837,25.964207,7.4417796,191.8541,89.03841
33.25704,-99.48335,14.097031,7.4837832,25.964207,7.4417796,191.8541,89.03841
33.2304,-99.45522,14.063598,7.422161,25.741642,7.246645,191.82086,89.52004
31.23509,-102.24329,14.06595,7.2178326,25.794052,8.322241,187.01625,80.15998
31.28029,-102.15709,14.147399,7.154431,25.393839,8.209554,188.80153,79.19251
31.28782,-102.19204,14.259755,7.2627826,26.786743,8.08795,185.41858,77.677956
31.2091,-102.22269,14.038642,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2369,-102.24119,14.06595,7.2178326,25.794052,8.322241,187.01625,80.15998
31.27889,-102.165,14.215451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.27,-102.19079,14.169951,7.217833,25.794052,8.322241,187.01625,80.15998
31.29689,-102.18829,14.214254,7.2627826,26.786743,8.08795,185.41858,77.677956
31.2721,-102.20219,14.156952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.20729,-102.22879,14.032142,7.2014112,25.043533,8.37199,185.25757,83.40794
31.224,-102.26029,14.176453,7.217832,25.794052,8.322241,187.01625,80.15998
31.24837,-102.22916,14.098452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.27889,-102.1975,14.163451,7.217832,25.794052,8.322241,187.01625,80.15998
31.2912,-102.15409,14.216941,7.227903,26.085842,8.177701,191.01453,77.984055
31.22644,-102.13836,14.182953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.24464,-102.24059,14.098452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.22168,-102.15939,14.156952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2439,-102.23309,14.078953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.25888,-102.22682,14.111452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.2989,-102.18689,14.207756,7.2627826,26.786743,8.08795,185.41858,77.677956
31.18594,-102.14986,14.1296425,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2765,-102.23259,14.098452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.2308,-102.24829,14.052952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.26676,-102.23277,14.19595,7.2178326,25.794052,8.322241,187.01625,80.15998
31.1877,-102.14459,14.162143,7.2014117,25.043533,8.37199,185.25757,83.40794
31.21127,-102.26525,13.973642,7.2014112,25.043533,8.37199,185.25757,83.40794
31.20883,-102.2545,13.993141,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2375,-102.24889,14.130951,7.217833,25.794052,8.322241,187.01625,80.15998
31.20919,-102.25329,13.99964,7.2014103,25.043533,8.37199,185.25757,83.40794
31.27889,-102.1835,14.215451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.23159,-102.25509,14.078953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2457,-102.23109,14.085451,7.217832,25.794052,8.322241,187.01625,80.15998
31.2541,-102.23379,14.137451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.24299,-102.24239,14.098452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.2184,-102.25799,14.033451,7.217833,25.794052,8.322241,187.01625,80.15998
31.28689,-102.19275,14.246754,7.2627826,26.786743,8.08795,185.41858,77.677956
31.21362,-102.27168,14.260951,7.2178326,25.794052,8.322241,187.01625,80.15998
31.25568,-102.23335,14.254451,7.217832,25.794052,8.322241,187.01625,80.15998
31.2096,-102.25059,14.006143,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2399,-102.24609,14.111452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.228,-102.13649,14.1603985,7.154431,25.393839,8.209554,188.80153,79.19251
31.23773,-102.13448,14.153899,7.154431,25.393839,8.209554,188.80153,79.19251
31.25781,-102.23311,14.137451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2334,-102.24529,14.06595,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2685,-102.20529,14.254451,7.217832,25.794052,8.322241,187.01625,80.15998
31.2949,-102.15119,14.236441,7.227903,26.085842,8.177701,191.01453,77.984055
31.22135,-102.16063,14.163451,7.217832,25.794052,8.322241,187.01625,80.15998
31.2086,-102.22489,14.038642,7.2014112,25.043533,8.37199,185.25757,83.40794
31.23457,-102.1381,14.147399,7.154431,25.393839,8.209554,188.80153,79.19251
31.20639,-102.23499,14.032142,7.2014112,25.043533,8.37199,185.25757,83.40794
31.20713,-102.25935,13.99964,7.2014103,25.043533,8.37199,185.25757,83.40794
31.23614,-102.13628,14.153899,7.154431,25.393839,8.209554,188.80153,79.19251
31.23509,-102.2516,14.085451,7.217832,25.794052,8.322241,187.01625,80.15998
31.2601,-102.23309,14.130951,7.217833,25.794052,8.322241,187.01625,80.15998
31.2623,-102.23299,14.124453,7.217832,25.794052,8.322241,187.01625,80.15998
31.2058,-102.23889,14.0776415,7.2014103,25.043533,8.37199,185.25757,83.40794
31.22867,-102.25032,14.052952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2105,-102.24459,14.006143,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2067,-102.23299,14.0256405,7.2014112,25.043533,8.37199,185.25757,83.40794
31.22286,-102.25455,14.03995,7.2178326,25.794052,8.322241,187.01625,80.15998
31.21054,-102.24789,14.012642,7.2014112,25.043533,8.37199,185.25757,83.40794
31.27819,-102.1592,14.147399,7.154431,25.393839,8.209554,188.80153,79.19251
31.24217,-102.23515,14.078953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2369,-102.13539,14.153899,7.154431,25.393839,8.209554,188.80153,79.19251
31.2068,-102.23079,14.0256405,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2343,-102.24429,14.06595,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2902,-102.15479,14.216941,7.227903,26.085842,8.177701,191.01453,77.984055
31.23599,-102.24229,14.06595,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2858,-102.19329,14.214254,7.2627826,26.786743,8.08795,185.41858,77.677956
31.29484,-102.18916,14.220756,7.2627826,26.786743,8.08795,185.41858,77.677956
31.22409,-102.15389,14.176453,7.217832,25.794052,8.322241,187.01625,80.15998
31.2751,-102.20019,14.215451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.18667,-102.14741,14.149141,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2564,-102.22709,14.111452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.21406,-102.2705,14.078953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.23949,-102.23819,14.072452,7.2178326,25.794052,8.322241,187.01625,80.15998
31.21879,-102.26519,14.072452,7.2178326,25.794052,8.322241,187.01625,80.15998
31.27408,-102.23257,14.11795,7.217833,25.794052,8.322241,187.01625,80.15998
31.28219,-102.1555,14.153899,7.154431,25.393839,8.209554,188.80153,79.19251
31.26803,-102.19311,14.163451,7.217832,25.794052,8.322241,187.01625,80.15998
31.25185,-102.22807,14.111452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.22415,-102.14118,14.166898,7.15443,25.393839,8.209554,188.80153,79.19251
31.2079,-102.22689,14.032142,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2448,-102.23209,14.078953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.21516,-102.2682,14.137451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.24699,-102.23789,14.19595,7.2178326,25.794052,8.322241,187.01625,80.15998
31.207,-102.26259,13.986642,7.2014112,25.043533,8.37199,185.25757,83.40794
31.273,-102.20139,14.169951,7.217833,25.794052,8.322241,187.01625,80.15998
31.27799,-102.19809,14.169951,7.217833,25.794052,8.322241,187.01625,80.15998
31.269,-102.23279,14.163451,7.217832,25.794052,8.322241,187.01625,80.15998
31.21619,-102.25969,14.03995,7.2178326,25.794052,8.322241,187.01625,80.15998
31.20709,-102.26149,13.993141,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2694,-102.20449,14.176453,7.217832,25.794052,8.322241,187.01625,80.15998
31.2856,-102.15419,14.229941,7.227903,26.085842,8.177701,191.01453,77.984055
31.23381,-102.1391,14.147399,7.154431,25.393839,8.209554,188.80153,79.19251
31.22175,-102.25539,14.033451,7.217833,25.794052,8.322241,187.01625,80.15998
31.22056,-102.26352,14.072452,7.2178326,25.794052,8.322241,187.01625,80.15998
31.23538,-102.13723,14.1603985,7.154431,25.393839,8.209554,188.80153,79.19251
31.21389,-102.26259,14.052952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2917,-102.19059,14.201255,7.262782,26.786743,8.08795,185.41858,77.677956
31.2494,-102.23509,14.19595,7.2178326,25.794052,8.322241,187.01625,80.15998
31.1888,-102.14069,14.188142,7.2014117,25.043533,8.37199,185.25757,83.40794
31.28487,-102.19373,14.207756,7.2627826,26.786743,8.08795,185.41858,77.677956
31.21738,-102.25881,14.033451,7.217833,25.794052,8.322241,187.01625,80.15998
31.23315,-102.14005,14.189451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.22168,-102.146,14.19595,7.2178326,25.794052,8.322241,187.01625,80.15998
31.27099,-102.18949,14.169951,7.217833,25.794052,8.322241,187.01625,80.15998
31.29779,-102.18749,14.201255,7.262782,26.786743,8.08795,185.41858,77.677956
31.2797,-102.16429,14.293452,7.217833,25.794052,8.322241,187.01625,80.15998
31.21969,-102.26439,14.072452,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2739,-102.20069,14.189451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.27989,-102.18219,14.189451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.272,-102.18829,14.176453,7.217832,25.794052,8.322241,187.01625,80.15998
31.28219,-102.17979,14.189451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.294,-102.15199,14.22344,7.227903,26.085842,8.177701,191.01453,77.984055
31.23669,-102.24979,14.098452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.2454,-102.23969,14.098452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.22395,-102.25371,14.03995,7.2178326,25.794052,8.322241,187.01625,80.15998
31.27126,-102.23272,14.156952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.28277,-102.19475,14.182953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.27329,-102.18729,14.182953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.29269,-102.19009,14.207756,7.2627826,26.786743,8.08795,185.41858,77.677956
31.23159,-102.24729,14.052952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.24019,-102.13389,14.192899,7.154431,25.393839,8.209554,188.80153,79.19251
31.2646,-102.23283,14.156952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2798,-102.19659,14.176453,7.217832,25.794052,8.322241,187.01625,80.15998
31.18838,-102.14205,14.162143,7.2014117,25.043533,8.37199,185.25757,83.40794
31.23439,-102.25269,14.241453,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2813,-102.15639,14.147399,7.154431,25.393839,8.209554,188.80153,79.19251
31.22723,-102.13741,14.153899,7.154431,25.393839,8.209554,188.80153,79.19251
31.25097,-102.23468,14.189451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.28449,-102.15479,14.22344,7.227903,26.085842,8.177701,191.01453,77.984055
31.2807,-102.19579,14.176453,7.217832,25.794052,8.322241,187.01625,80.15998
31.25253,-102.23417,14.124453,7.217832,25.794052,8.322241,187.01625,80.15998
31.27609,-102.19949,14.215451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2806,-102.16342,14.234953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.20939,-102.25189,14.006143,7.2014112,25.043533,8.37199,185.25757,83.40794
31.22101,-102.14695,14.153899,7.154431,25.393839,8.209554,188.80153,79.19251
31.28869,-102.19139,14.259755,7.2627826,26.786743,8.08795,185.41858,77.677956
31.2179,-102.26599,14.104952,7.217832,25.794052,8.322241,187.01625,80.15998
31.2224,-102.26209,14.111452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.2468,-102.22999,14.09195,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2613,-102.22649,14.104952,7.217832,25.794052,8.322241,187.01625,80.15998
31.27029,-102.20369,14.156952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.20779,-102.25679,13.993141,7.2014112,25.043533,8.37199,185.25757,83.40794
31.25415,-102.22763,14.111452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.21059,-102.26699,13.973642,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2061,-102.23699,14.032142,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2105,-102.24629,14.012642,7.2014112,25.043533,8.37199,185.25757,83.40794
31.27119,-102.20299,14.150453,7.2178316,25.794052,8.322241,187.01625,80.15998
31.2378,-102.24019,14.06595,7.2178326,25.794052,8.322241,187.01625,80.15998
31.18639,-102.14866,14.142642,7.2014112,25.043533,8.37199,185.25757,83.40794
31.23862,-102.13364,14.153899,7.154431,25.393839,8.209554,188.80153,79.19251
31.2359,-102.25069,14.09195,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2214,-102.26279,14.072452,7.2178326,25.794052,8.322241,187.01625,80.15998
31.24305,-102.23415,14.085451,7.217832,25.794052,8.322241,187.01625,80.15998
31.2306,-102.25589,14.078953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2501,-102.22859,14.104952,7.217832,25.794052,8.322241,187.01625,80.15998
31.23828,-102.24798,14.09195,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2921,-102.15339,14.216941,7.227903,26.085842,8.177701,191.01453,77.984055
31.20989,-102.24919,14.006143,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2298,-102.24929,14.052952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.23859,-102.23919,14.072452,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2095,-102.22039,14.038642,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2462,-102.23879,14.11795,7.217833,25.794052,8.322241,187.01625,80.15998
31.22476,-102.14006,14.19595,7.2178326,25.794052,8.322241,187.01625,80.15998
31.227,-102.25171,14.0464525,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2938,-102.18959,14.201255,7.262782,26.786743,8.08795,185.41858,77.677956
31.24859,-102.23599,14.234953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.22946,-102.25659,14.078953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.24139,-102.24429,14.202451,7.2178316,25.794052,8.322241,187.01625,80.15998
31.2907,-102.19109,14.227254,7.262782,26.786743,8.08795,185.41858,77.677956
31.28373,-102.19428,14.220756,7.2627826,26.786743,8.08795,185.41858,77.677956
31.22554,-102.13912,14.176453,7.217832,25.794052,8.322241,187.01625,80.15998
31.2403,-102.13209,14.257897,7.154431,25.393839,8.209554,188.80153,79.19251
31.2404,-102.23719,14.072452,7.2178326,25.794052,8.322241,187.01625,80.15998
31.28169,-102.19529,14.202451,7.2178316,25.794052,8.322241,187.01625,80.15998
31.24069,-102.24519,14.150453,7.2178316,25.794052,8.322241,187.01625,80.15998
31.22206,-102.15814,14.176453,7.217832,25.794052,8.322241,187.01625,80.15998
31.277,-102.19879,14.189451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.22619,-102.25879,14.156952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.217,-102.26679,14.280452,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2084,-102.25569,13.986642,7.2014112,25.043533,8.37199,185.25757,83.40794
31.2161,-102.26749,14.137451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.21955,-102.25713,14.033451,7.217833,25.794052,8.322241,187.01625,80.15998
31.22315,-102.26108,14.14395,7.217833,25.794052,8.322241,187.01625,80.15998
31.21468,-102.26158,14.0464525,7.2178326,25.794052,8.322241,187.01625,80.15998
31.28099,-102.18059,14.19595,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2834,-102.17809,14.233755,7.262782,26.786743,8.08795,185.41858,77.677956
31.22509,-102.25285,14.0464525,7.2178326,25.794052,8.322241,187.01625,80.15998
31.269,-102.1919,14.163451,7.217832,25.794052,8.322241,187.01625,80.15998
31.2273,-102.2581,14.09195,7.2178326,25.794052,8.322241,187.01625,80.15998
31.29306,-102.15263,14.22344,7.227903,26.085842,8.177701,191.01453,77.984055
31.2413,-102.23619,14.078953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.22253,-102.1451,14.147399,7.154431,25.393839,8.209554,188.80153,79.19251
31.2335,-102.25349,14.156952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.3007,-102.18679,14.266254,7.2627826,26.786743,8.08795,185.41858,77.677956
31.20729,-102.25789,13.99964,7.2014103,25.043533,8.37199,185.25757,83.40794
31.2391,-102.24699,14.098452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.24223,-102.24334,14.202451,7.2178316,25.794052,8.322241,187.01625,80.15998
31.2284,-102.25729,14.085451,7.217832,25.794052,8.322241,187.01625,80.15998
31.2893,-102.1555,14.22344,7.227903,26.085842,8.177701,191.01453,77.984055
31.24384,-102.24149,14.098452,7.2178316,25.794052,8.322241,187.01625,80.15998
31.2131,-102.26349,14.052952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.23243,-102.14095,14.189451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.21455,-102.2693,14.215451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.22509,-102.25949,14.215451,7.2178326,25.794052,8.322241,187.01625,80.15998
31.2327,-102.2544,14.078953,7.2178326,25.794052,8.322241,187.01625,80.15998
31.26707,-102.19433,14.150453,7.2178316,25.794052,8.322241,187.01625,80.15998
31.23249,-102.24629,14.052952,7.2178326,25.794052,8.322241,187.01625,80.15998
31.18809,-102.14333,14.162143,7.2014117,25.043533,8.37199,185.25757,83.40794
31.26629,-102.19529,14.150453,7.2178316,25.794052,8.322241,187.01625,80.15998
31.2478,-102.23689,14.208952,7.2178316,25.794052,8.322241,187.01625,80.15998
31.187,-102.14619,14.1556425,7.2014112,25.043533,8.37199,185.25757,83.40794
31.75998,-101.33019,14.128669,7.2746816,26.187988,7.993303,190.85251,80.999
31.74601,-101.30112,14.1481695,7.274682,26.187988,7.993303,190.85251,80.999
31.69916,-101.26451,14.1203375,7.203367,25.978241,7.5308957,190.80577,81.5145
31.68521,-101.31043,14.214725,7.247042,26.042389,7.8277617,188.96014,81.65853
31.75407,-101.2935,14.15467,7.2746816,26.187988,7.993303,190.85251,80.999
31.74865,-101.27809,14.11244,7.2296824,26.085258,7.724178,192.65607,80.55153
31.76384,-101.28585,14.07994,7.229682,26.085258,7.724178,192.65607,80.55153
31.76133,-101.22339,14.164439,7.229682,26.085258,7.724178,192.65607,80.55153
31.77396,-101.21671,14.235938,7.229682,26.085258,7.724178,192.65607,80.55153
31.65395,-101.398,14.225031,7.235217,26.015331,7.9430747,187.3403,81.26876
31.71958,-101.27265,14.131939,7.229682,26.085258,7.724178,192.65607,80.55153
31.67875,-101.27657,14.139836,7.203367,25.978241,7.5308957,190.80577,81.5145
31.72841,-101.23783,14.138439,7.229682,26.085258,7.724178,192.65607,80.55153
31.7525,-101.28695,14.086439,7.229682,26.085258,7.724178,192.65607,80.55153
31.73283,-101.25398,14.131939,7.229682,26.085258,7.724178,192.65607,80.55153
31.67952,-101.29694,14.221225,7.247042,26.042389,7.8277617,188.96014,81.65853
31.70468,-101.27655,14.107337,7.2033668,25.978241,7.5308957,190.80577,81.5145
31.77633,-101.35848,13.977062,7.2592816,26.011898,7.9902644,189.5552,81.76912
31.73732,-101.26352,14.138439,7.229682,26.085258,7.724178,192.65607,80.55153
31.75188,-101.23682,14.15794,7.2296824,26.085258,7.724178,192.65607,80.55153
31.73319,-101.20941,14.15794,7.2296824,26.085258,7.724178,192.65607,80.55153
31.69371,-101.29127,14.227725,7.247042,26.042389,7.8277617,188.96014,81.65853
31.7197,-101.34764,14.161167,7.2746816,26.187988,7.993303,190.85251,80.999
31.69611,-101.33123,14.208224,7.247042,26.042389,7.8277617,188.96014,81.65853
31.73149,-101.24173,14.125441,7.2296815,26.085258,7.724178,192.65607,80.55153
31.74738,-101.30541,14.1481695,7.274682,26.187988,7.993303,190.85251,80.999
31.65486,-101.3822,14.201724,7.247042,26.042389,7.8277617,188.96014,81.65853
31.78084,-101.36524,13.957561,7.2592816,26.011898,7.9902644,189.5552,81.76912
31.73085,-101.3126,14.174169,7.2746816,26.187988,7.993303,190.85251,80.999
31.71331,-101.31639,14.167666,7.274681,26.187988,7.993303,190.85251,80.999
31.67715,-101.26968,14.113838,7.2033677,25.978241,7.5308957,190.80577,81.5145
31.72592,-101.33017,14.15467,7.2746816,26.187988,7.993303,190.85251,80.999
31.73764,-101.26948,14.138439,7.229682,26.085258,7.724178,192.65607,80.55153
31.76464,-101.34896,14.135168,7.2746816,26.187988,7.993303,190.85251,80.999
31.76873,-101.26993,14.183939,7.229682,26.085258,7.724178,192.65607,80.55153
31.73549,-101.30528,14.174169,7.2746816,26.187988,7.993303,190.85251,80.999
31.65513,-101.37693,14.201724,7.247042,26.042389,7.8277617,188.96014,81.65853
31.75557,-101.26894,14.131939,7.229682,26.085258,7.724178,192.65607,80.55153
31.76565,-101.24226,14.151441,7.229682,26.085258,7.724178,192.65607,80.55153
31.65366,-101.40331,14.212031,7.2352166,26.015331,7.9430747,187.3403,81.26876
31.69342,-101.2747,14.113838,7.2033677,25.978241,7.5308957,190.80577,81.5145
31.73566,-101.29836,14.167666,7.274681,26.187988,7.993303,190.85251,80.999
31.74822,-101.31149,14.15467,7.2746816,26.187988,7.993303,190.85251,80.999
31.67911,-101.29063,14.227725,7.247042,26.042389,7.8277617,188.96014,81.65853
31.73096,-101.29335,14.187169,7.2746816,26.187988,7.993303,190.85251,80.999
31.75171,-101.22231,14.17744,7.229682,26.085258,7.724178,192.65607,80.55153
31.76434,-101.24923,14.105939,7.229682,26.085258,7.724178,192.65607,80.55153
31.7046,-101.27023,14.107337,7.2033668,25.978241,7.5308957,190.80577,81.5145
31.76915,-101.27519,14.09944,7.229682,26.085258,7.724178,192.65607,80.55153
31.76352,-101.21623,14.203441,7.229682,26.085258,7.724178,192.65607,80.55153
31.75245,-101.22799,14.15794,7.2296824,26.085258,7.724178,192.65607,80.55153
31.72297,-101.33666,14.167666,7.274681,26.187988,7.993303,190.85251,80.999
31.70586,-101.35523,14.174169,7.2746816,26.187988,7.993303,190.85251,80.999
31.73522,-101.24708,14.131939,7.229682,26.085258,7.724178,192.65607,80.55153
31.72763,-101.32605,14.161167,7.2746816,26.187988,7.993303,190.85251,80.999
31.74899,-101.3168,14.15467,7.2746816,26.187988,7.993303,190.85251,80.999
31.67429,-101.25648,14.126838,7.2033668,25.978241,7.5308957,190.80577,81.5145
31.67541,-101.23679,14.191837,7.203367,25.978241,7.5308957,190.80577,81.5145
31.70453,-101.28433,14.247225,7.247042,26.042389,7.8277617,188.96014,81.65853
31.75153,-101.28178,14.07994,7.229682,26.085258,7.724178,192.65607,80.55153
31.74961,-101.24708,14.138439,7.229682,26.085258,7.724178,192.65607,80.55153
31.71221,-101.31104,14.167666,7.274681,26.187988,7.993303,190.85251,80.999
31.77785,-101.24745,14.118057,7.247339,25.697266,7.6921434,190.76596,83.19234
31.69388,-101.28152,14.227725,7.247042,26.042389,7.8277617,188.96014,81.65853
31.72183,-101.34227,14.15467,7.2746816,26.187988,7.993303,190.85251,80.999
31.77677,-101.34329,13.977062,7.2592816,26.011898,7.9902644,189.5552,81.76912
31.75158,-101.21449,14.190439,7.229682,26.085258,7.724178,192.65607,80.55153
31.76483,-101.31408,14.15467,7.2746816,26.187988,7.993303,190.85251,80.999
31.71152,-101.30513,14.180669,7.2746816,26.187988,7.993303,190.85251,80.999
31.76961,-101.25815,14.125441,7.2296815,26.085258,7.724178,192.65607,80.55153
31.76431,-101.31973,14.15467,7.2746816,26.187988,7.993303,190.85251,80.999
31.78076,-101.36984,13.970561,7.2592816,26.011898,7.9902644,189.5552,81.76912
31.72059,-101.27766,14.11244,7.2296824,26.085258,7.724178,192.65607,80.55153
31.69399,-101.28621,14.240725,7.2470427,26.042389,7.8277617,188.96014,81.65853
31.71772,-101.30006,14.174169,7.2746816,26.187988,7.993303,190.85251,80.999
31.76784,-101.30422,14.15467,7.2746816,26.187988,7.993303,190.85251,80.999
31.76052,-101.23046,14.164439,7.229682,26.085258,7.724178,192.65607,80.55153
31.70505,-101.35004,14.174169,7.2746816,26.187988,7.993303,190.85251,80.999
31.71763,-101.28802,14.11244,7.2296824,26.085258,7.724178,192.65607,80.55153
31.76566,-101.30921,14.15467,7.2746816,26.187988,7.993303,190.85251,80.999
31.76346,-101.32472,14.135168,7.2746816,26.187988,7.993303,190.85251,80.999
31.68925,-101.31577,14.208224,7.247042,26.042389,7.8277617,188.96014,81.65853
31.69695,-101.25429,14.152837,7.203367,25.978241,7.5308957,190.80577,81.5145
31.75897,-101.33591,14.135168,7.2746816,26.187988,7.993303,190.85251,80.999
31.78824,-101.37463,13.990063,7.2592807,26.011898,7.9902644,189.5552,81.76912
31.75642,-101.25232,14.15794,7.2296824,26.085258,7.724178,192.65607,80.55153
31.76539,-101.34297,14.141668,7.2746816,26.187988,7.993303,190.85251,80.999
31.74593,-101.25105,14.138439,7.229682,26.085258,7.724178,192.65607,80.55153
31.69244,-101.29748,14.227725,7.247042,26.042389,7.8277617,188.96014,81.65853
31.70768,-101.25861,14.144939,7.229682,26.085258,7.724178,192.65607,80.55153
31.67507,-101.21539,14.211336,7.203367,25.978241,7.5308957,190.80577,81.5145
31.71296,-101.32299,14.174169,7.2746816,26.187988,7.993303,190.85251,80.999
31.77768,-101.2523,14.079056,7.247339,25.697266,7.6921434,190.76596,83.19234
31.73185,-101.21428,14.1969385,7.229682,26.085258,7.724178,192.65607,80.55153
31.69423,-101.26946,14.107337,7.2033668,25.978241,7.5308957,190.80577,81.5145
31.65422,-101.39273,14.238031,7.2352166,26.015331,7.9430747,187.3403,81.26876
31.68188,-101.30492,14.221225,7.247042,26.042389,7.8277617,188.96014,81.65853
31.69884,-101.33705,14.208224,7.247042,26.042389,7.8277617,188.96014,81.65853
31.70336,-101.28887,14.253725,7.247042,26.042389,7.8277617,188.96014,81.65853
31.676,-101.21021,14.243838,7.203367,25.978241,7.5308957,190.80577,81.5145
31.74761,-101.32357,14.15467,7.2746816,26.187988,7.993303,190.85251,80.999
31.76907,-101.27974,14.07344,7.229682,26.085258,7.724178,192.65607,80.55153
31.74567,-101.27289,14.138439,7.229682,26.085258,7.724178,192.65607,80.55153
31.67405,-101.24903,14.159337,7.2033668,25.978241,7.5308957,190.80577,81.5145
31.70374,-101.34421,14.214725,7.247042,26.042389,7.8277617,188.96014,81.65853
31.65454,-101.38747,14.251032,7.235217,26.015331,7.9430747,187.3403,81.26876
31.1251,-100.63079,14.642175,7.1024394,26.864426,7.891141,190.34042,81.10908
31.1531,-100.6433,14.623495,7.108058,26.775364,8.154256,188.73709,80.19434
31.0697,-100.67939,14.577665,7.069834,27.028458,7.70382,191.71248,81.18215
31.1041,-100.64599,14.657412,7.1013064,26.975801,7.7866793,190.03088,80.589424
31.1538,-100.63169,14.649494,7.1080585,26.775364,8.154256,188.73709,80.19434
31.15669,-100.60369,14.701495,7.1080585,26.775364,8.154256,188.73709,80.19434
31.16159,-100.60119,14.688494,7.1080585,26.775364,8.154256,188.73709,80.19434
31.1655,-100.62479,14.662495,7.108059,26.775364,8.154256,188.73709,80.19434
